CRName  Row  Col  Date  Type  
CS 355   118   2   0.5   J   
CS 361   118   2   0.5   J   
CS 367   118   2   0.5   J   
CS 368   118   2   0.5   J   
CS 381   118   2   0.5   J   
CS 390   118   2   0.5   J   
CS 411W   118   2   0.5   J   
CS 417   118   2   0.5   J   
CS 460   118   2   0.5   J   
CS 462   118   2   0.5   J   
CS 463   118   2   0.5   J   
CS 471   118   2   0.5   J   
CS 497   118   2   0.5   J   
CS 517   118   2   0.5   J   
CS 562   118   2   0.5   J   
CS 563   118   2   0.5   J   
CS 597   118   2   0.5   J   
CS 667   118   2   0.5   J   
CS 669   118   2   0.5   J   
CS 690   118   2   0.5   J   
CS 697   118   2   0.5   J   
CS 698   118   2   0.5   J   
CS 699   118   2   0.5   J   
CS 773   118   2   0.5   J   
CS 791   118   2   0.5   J   
CS 873   118   2   0.5   J   
CS 891   118   2   0.5   J   
CS 896   118   2   0.5   J   
CS 899   118   2   0.5   J   
CS 999   118   2   0.5   J   
CS 112   119   2   0.5   J   
CS 120G   119   2   0.5   J   
CS 121G   119   2   0.5   J   
CS 150   119   2   0.5   J   
CS 170   119   2   0.5   J   
CS 250   119   2   0.5   J   
CS 252   119   2   0.5   J   
CS 270   119   2   0.5   J   
CS 300T   119   2   0.5   J   
CS 350   119   2   0.5   J   
CS 355   119   2   0.5   J   
CS 361   119   2   0.5   J   
CS 367   119   2   0.5   J   
CS 368   119   2   0.5   J   
CS 381   119   2   0.5   J   
CS 390   119   2   0.5   J   
CS 411W   119   2   0.5   J   
CS 417   119   2   0.5   J   
CS 460   119   2   0.5   J   
CS 462   119   2   0.5   J   
CS 463   119   2   0.5   J   
CS 471   119   2   0.5   J   
CS 497   119   2   0.5   J   
CS 517   119   2   0.5   J   
CS 562   119   2   0.5   J   
CS 563   119   2   0.5   J   
CS 597   119   2   0.5   J   
CS 667   119   2   0.5   J   
CS 669   119   2   0.5   J   
CS 690   119   2   0.5   J   
CS 697   119   2   0.5   J   
CS 698   119   2   0.5   J   
CS 699   119   2   0.5   J   
CS 773   119   2   0.5   J   
CS 791   119   2   0.5   J   
CS 873   119   2   0.5   J   
CS 891   119   2   0.5   J   
CS 896   119   2   0.5   J   
CS 899   119   2   0.5   J   
CS 999   119   2   0.5   J   
CS 112   120   2   0.5   J   
CS 120G   120   2   0.5   J   
CS 121G   120   2   0.5   J   
CS 150   120   2   0.5   J   
CS 170   120   2   0.5   J   
CS 250   120   2   0.5   J   
CS 252   120   2   0.5   J   
CS 270   120   2   0.5   J   
CS 300T   120   2   0.5   J   
CS 350   120   2   0.5   J   
CS 355   120   2   0.5   J   
CS 361   120   2   0.5   J   
CS 367   120   2   0.5   J   
CS 368   120   2   0.5   J   
CS 381   120   2   0.5   J   
CS 390   120   2   0.5   J   
CS 411W   120   2   0.5   J   
CS 417   120   2   0.5   J   
CS 460   120   2   0.5   J   
CS 462   120   2   0.5   J   
CS 463   120   2   0.5   J   
CS 471   120   2   0.5   J   
CS 497   120   2   0.5   J   
CS 517   120   2   0.5   J   
CS 562   120   2   0.5   J   
CS 563   120   2   0.5   J   
CS 597   120   2   0.5   J   
CS 667   120   2   0.5   J   
CS 669   120   2   0.5   J   
CS 690   120   2   0.5   J   
CS 697   120   2   0.5   J   
CS 698   120   2   0.5   J   
CS 699   120   2   0.5   J   
CS 773   120   2   0.5   J   
CS 791   120   2   0.5   J   
CS 873   120   2   0.5   J   
CS 891   120   2   0.5   J   
CS 896   120   2   0.5   J   
CS 899   120   2   0.5   J   
CS 999   120   2   0.5   J   
CS 112   121   2   0.51   J   
CS 120G   121   2   0.51   J   
CS 121G   121   2   0.51   J   
CS 150   121   2   0.51   J   
CS 170   121   2   0.51   J   
CS 250   121   2   0.51   J   
CS 252   121   2   0.51   J   
CS 270   121   2   0.51   J   
CS 300T   121   2   0.51   J   
CS 350   121   2   0.51   J   
CS 355   121   2   0.51   J   
CS 361   121   2   0.51   J   
CS 367   121   2   0.51   J   
CS 368   121   2   0.51   J   
CS 381   121   2   0.51   J   
CS 390   121   2   0.51   J   
CS 411W   121   2   0.51   J   
CS 417   121   2   0.51   J   
CS 460   121   2   0.51   J   
CS 462   121   2   0.51   J   
CS 463   121   2   0.51   J   
CS 471   121   2   0.51   J   
CS 497   121   2   0.51   J   
CS 517   121   2   0.51   J   
CS 562   121   2   0.51   J   
CS 563   121   2   0.51   J   
CS 597   121   2   0.51   J   
CS 667   121   2   0.51   J   
CS 669   121   2   0.51   J   
CS 690   121   2   0.51   J   
CS 697   121   2   0.51   J   
CS 698   121   2   0.51   J   
CS 699   121   2   0.51   J   
CS 773   121   2   0.51   J   
CS 791   121   2   0.51   J   
CS 873   121   2   0.51   J   
CS 891   121   2   0.51   J   
CS 896   121   2   0.51   J   
CS 899   121   2   0.51   J   
CS 999   121   2   0.51   J   
CS 112   122   2   0.51   J   
CS 120G   122   2   0.51   J   
CS 121G   122   2   0.51   J   
CS 150   122   2   0.51   J   
CS 170   122   2   0.51   J   
CS 250   122   2   0.51   J   
CS 252   122   2   0.51   J   
CS 270   122   2   0.51   J   
CS 300T   122   2   0.51   J   
CS 350   122   2   0.51   J   
CS 355   122   2   0.51   J   
CS 361   122   2   0.51   J   
CS 367   122   2   0.51   J   
CS 368   122   2   0.51   J   
CS 381   122   2   0.51   J   
CS 390   122   2   0.51   J   
CS 411W   122   2   0.51   J   
CS 417   122   2   0.51   J   
CS 460   122   2   0.51   J   
CS 462   122   2   0.51   J   
CS 463   122   2   0.51   J   
CS 471   122   2   0.51   J   
CS 497   122   2   0.51   J   
CS 517   122   2   0.51   J   
CS 562   122   2   0.51   J   
CS 563   122   2   0.51   J   
CS 597   122   2   0.51   J   
CS 667   122   2   0.51   J   
CS 669   122   2   0.51   J   
CS 690   122   2   0.51   J   
CS 697   122   2   0.51   J   
CS 698   122   2   0.51   J   
CS 699   122   2   0.51   J   
CS 773   122   2   0.51   J   
CS 791   122   2   0.51   J   
CS 873   122   2   0.51   J   
CS 891   122   2   0.51   J   
CS 896   122   2   0.51   J   
CS 899   122   2   0.51   J   
CS 999   122   2   0.51   J   
CS 112   123   2   0.52   J   
CS 120G   123   2   0.52   J   
CS 121G   123   2   0.52   J   
CS 150   123   2   0.52   J   
CS 170   123   2   0.52   J   
CS 250   123   2   0.52   J   
CS 252   123   2   0.52   J   
CS 270   123   2   0.52   J   
CS 300T   123   2   0.52   J   
CS 350   123   2   0.52   J   
CS 355   123   2   0.52   J   
CS 361   123   2   0.52   J   
CS 367   123   2   0.52   J   
CS 368   123   2   0.52   J   
CS 381   123   2   0.52   J   
CS 390   123   2   0.52   J   
CS 411W   123   2   0.52   J   
CS 417   123   2   0.52   J   
CS 460   123   2   0.52   J   
CS 462   123   2   0.52   J   
CS 463   123   2   0.52   J   
CS 471   123   2   0.52   J   
CS 497   123   2   0.52   J   
CS 517   123   2   0.52   J   
CS 562   123   2   0.52   J   
CS 563   123   2   0.52   J   
CS 597   123   2   0.52   J   
CS 667   123   2   0.52   J   
CS 669   123   2   0.52   J   
CS 690   123   2   0.52   J   
CS 697   123   2   0.52   J   
CS 698   123   2   0.52   J   
CS 699   123   2   0.52   J   
CS 773   123   2   0.52   J   
CS 791   123   2   0.52   J   
CS 873   123   2   0.52   J   
CS 891   123   2   0.52   J   
CS 896   123   2   0.52   J   
CS 899   123   2   0.52   J   
CS 999   123   2   0.52   J   
CS 112   124   2   0.52   J   
CS 120G   124   2   0.52   J   
CS 121G   124   2   0.52   J   
CS 150   124   2   0.52   J   
CS 170   124   2   0.52   J   
CS 250   124   2   0.52   J   
CS 252   124   2   0.52   J   
CS 270   124   2   0.52   J   
CS 300T   124   2   0.52   J   
CS 350   124   2   0.52   J   
CS 355   124   2   0.52   J   
CS 361   124   2   0.52   J   
CS 367   124   2   0.52   J   
CS 368   124   2   0.52   J   
CS 381   124   2   0.52   J   
CS 390   124   2   0.52   J   
CS 411W   124   2   0.52   J   
CS 417   124   2   0.52   J   
CS 460   124   2   0.52   J   
CS 462   124   2   0.52   J   
CS 463   124   2   0.52   J   
CS 471   124   2   0.52   J   
CS 497   124   2   0.52   J   
CS 517   124   2   0.52   J   
CS 562   124   2   0.52   J   
CS 563   124   2   0.52   J   
CS 597   124   2   0.52   J   
CS 667   124   2   0.52   J   
CS 669   124   2   0.52   J   
CS 690   124   2   0.52   J   
CS 697   124   2   0.52   J   
CS 698   124   2   0.52   J   
CS 699   124   2   0.52   J   
CS 773   124   2   0.52   J   
CS 791   124   2   0.52   J   
CS 873   124   2   0.52   J   
CS 891   124   2   0.52   J   
CS 896   124   2   0.52   J   
CS 899   124   2   0.52   J   
CS 999   124   2   0.52   J   
CS 112   125   2   0.53   J   
CS 120G   125   2   0.53   J   
CS 121G   125   2   0.53   J   
CS 150   125   2   0.53   J   
CS 170   125   2   0.53   J   
CS 250   125   2   0.53   J   
CS 252   125   2   0.53   J   
CS 270   125   2   0.53   J   
CS 300T   125   2   0.53   J   
CS 350   125   2   0.53   J   
CS 355   125   2   0.53   J   
CS 361   125   2   0.53   J   
CS 367   125   2   0.53   J   
CS 368   125   2   0.53   J   
CS 381   125   2   0.53   J   
CS 390   125   2   0.53   J   
CS 411W   125   2   0.53   J   
CS 417   125   2   0.53   J   
CS 460   125   2   0.53   J   
CS 462   125   2   0.53   J   
CS 463   125   2   0.53   J   
CS 471   125   2   0.53   J   
CS 497   125   2   0.53   J   
CS 517   125   2   0.53   J   
CS 562   125   2   0.53   J   
CS 563   125   2   0.53   J   
CS 597   125   2   0.53   J   
CS 667   125   2   0.53   J   
CS 669   125   2   0.53   J   
CS 690   125   2   0.53   J   
CS 697   125   2   0.53   J   
CS 698   125   2   0.53   J   
CS 699   125   2   0.53   J   
CS 773   125   2   0.53   J   
CS 791   125   2   0.53   J   
CS 873   125   2   0.53   J   
CS 891   125   2   0.53   J   
CS 896   125   2   0.53   J   
CS 899   125   2   0.53   J   
CS 999   125   2   0.53   J   
CS 112   126   2   0.53   J   
CS 120G   126   2   0.53   J   
CS 121G   126   2   0.53   J   
CS 150   126   2   0.53   J   
CS 170   126   2   0.53   J   
CS 250   126   2   0.53   J   
CS 252   126   2   0.53   J   
CS 270   126   2   0.53   J   
CS 300T   126   2   0.53   J   
CS 350   126   2   0.53   J   
CS 355   126   2   0.53   J   
CS 361   126   2   0.53   J   
CS 367   126   2   0.53   J   
CS 368   126   2   0.53   J   
CS 381   126   2   0.53   J   
CS 390   126   2   0.53   J   
CS 411W   126   2   0.53   J   
CS 417   126   2   0.53   J   
CS 460   126   2   0.53   J   
CS 462   126   2   0.53   J   
CS 463   126   2   0.53   J   
CS 471   126   2   0.53   J   
CS 497   126   2   0.53   J   
CS 517   126   2   0.53   J   
CS 562   126   2   0.53   J   
CS 563   126   2   0.53   J   
CS 597   126   2   0.53   J   
CS 667   126   2   0.53   J   
CS 669   126   2   0.53   J   
CS 690   126   2   0.53   J   
CS 697   126   2   0.53   J   
CS 698   126   2   0.53   J   
CS 699   126   2   0.53   J   
CS 773   126   2   0.53   J   
CS 791   126   2   0.53   J   
CS 873   126   2   0.53   J   
CS 891   126   2   0.53   J   
CS 896   126   2   0.53   J   
CS 899   126   2   0.53   J   
CS 999   126   2   0.53   J   
CS 112   127   2   0.54   J   
CS 120G   127   2   0.54   J   
CS 121G   127   2   0.54   J   
CS 150   127   2   0.54   J   
CS 170   127   2   0.54   J   
CS 250   127   2   0.54   J   
CS 252   127   2   0.54   J   
CS 270   127   2   0.54   J   
CS 300T   127   2   0.54   J   
CS 350   127   2   0.54   J   
CS 355   127   2   0.54   J   
CS 361   127   2   0.54   J   
CS 367   127   2   0.54   J   
CS 368   127   2   0.54   J   
CS 381   127   2   0.54   J   
CS 390   127   2   0.54   J   
CS 411W   127   2   0.54   J   
CS 417   127   2   0.54   J   
CS 460   127   2   0.54   J   
CS 462   127   2   0.54   J   
CS 463   127   2   0.54   J   
CS 471   127   2   0.54   J   
CS 497   127   2   0.54   J   
CS 517   127   2   0.54   J   
CS 562   127   2   0.54   J   
CS 563   127   2   0.54   J   
CS 597   127   2   0.54   J   
CS 667   127   2   0.54   J   
CS 669   127   2   0.54   J   
CS 690   127   2   0.54   J   
CS 697   127   2   0.54   J   
CS 698   127   2   0.54   J   
CS 699   127   2   0.54   J   
CS 773   127   2   0.54   J   
CS 791   127   2   0.54   J   
CS 873   127   2   0.54   J   
CS 891   127   2   0.54   J   
CS 896   127   2   0.54   J   
CS 899   127   2   0.54   J   
CS 999   127   2   0.54   J   
CS 112   128   2   0.54   J   
CS 120G   128   2   0.54   J   
CS 121G   128   2   0.54   J   
CS 150   128   2   0.54   J   
CS 170   128   2   0.54   J   
CS 250   128   2   0.54   J   
CS 252   128   2   0.54   J   
CS 270   128   2   0.54   J   
CS 300T   128   2   0.54   J   
CS 350   128   2   0.54   J   
CS 355   128   2   0.54   J   
CS 361   128   2   0.54   J   
CS 367   128   2   0.54   J   
CS 368   128   2   0.54   J   
CS 381   128   2   0.54   J   
CS 390   128   2   0.54   J   
CS 411W   128   2   0.54   J   
CS 417   128   2   0.54   J   
CS 460   128   2   0.54   J   
CS 462   128   2   0.54   J   
CS 463   128   2   0.54   J   
CS 471   128   2   0.54   J   
CS 497   128   2   0.54   J   
CS 517   128   2   0.54   J   
CS 562   128   2   0.54   J   
CS 563   128   2   0.54   J   
CS 597   128   2   0.54   J   
CS 667   128   2   0.54   J   
CS 669   128   2   0.54   J   
CS 690   128   2   0.54   J   
CS 697   128   2   0.54   J   
CS 698   128   2   0.54   J   
CS 699   128   2   0.54   J   
CS 773   128   2   0.54   J   
CS 791   128   2   0.54   J   
CS 873   128   2   0.54   J   
CS 891   128   2   0.54   J   
CS 896   128   2   0.54   J   
CS 899   128   2   0.54   J   
CS 999   128   2   0.54   J   
CS 112   129   2   0.55   J   
CS 120G   129   2   0.55   J   
CS 121G   129   2   0.55   J   
CS 150   129   2   0.55   J   
CS 170   129   2   0.55   J   
CS 250   129   2   0.55   J   
CS 252   129   2   0.55   J   
CS 270   129   2   0.55   J   
CS 300T   129   2   0.55   J   
CS 350   129   2   0.55   J   
CS 355   129   2   0.55   J   
CS 361   129   2   0.55   J   
CS 367   129   2   0.55   J   
CS 368   129   2   0.55   J   
CS 381   129   2   0.55   J   
CS 390   129   2   0.55   J   
CS 411W   129   2   0.55   J   
CS 417   129   2   0.55   J   
CS 460   129   2   0.55   J   
CS 462   129   2   0.55   J   
CS 463   129   2   0.55   J   
CS 471   129   2   0.55   J   
CS 497   129   2   0.55   J   
CS 517   129   2   0.55   J   
CS 562   129   2   0.55   J   
CS 563   129   2   0.55   J   
CS 597   129   2   0.55   J   
CS 667   129   2   0.55   J   
CS 669   129   2   0.55   J   
CS 690   129   2   0.55   J   
CS 697   129   2   0.55   J   
CS 698   129   2   0.55   J   
CS 699   129   2   0.55   J   
CS 773   129   2   0.55   J   
CS 791   129   2   0.55   J   
CS 873   129   2   0.55   J   
CS 891   129   2   0.55   J   
CS 896   129   2   0.55   J   
CS 899   129   2   0.55   J   
CS 999   129   2   0.55   J   
CS 112   130   2   0.55   J   
CS 120G   130   2   0.55   J   
CS 121G   130   2   0.55   J   
CS 150   130   2   0.55   J   
CS 170   130   2   0.55   J   
CS 250   130   2   0.55   J   
CS 252   130   2   0.55   J   
CS 270   130   2   0.55   J   
CS 300T   130   2   0.55   J   
CS 350   130   2   0.55   J   
CS 355   130   2   0.55   J   
CS 361   130   2   0.55   J   
CS 367   130   2   0.55   J   
CS 368   130   2   0.55   J   
CS 381   130   2   0.55   J   
CS 390   130   2   0.55   J   
CS 411W   130   2   0.55   J   
CS 417   130   2   0.55   J   
CS 460   130   2   0.55   J   
CS 462   130   2   0.55   J   
CS 463   130   2   0.55   J   
CS 471   130   2   0.55   J   
CS 497   130   2   0.55   J   
CS 517   130   2   0.55   J   
CS 562   130   2   0.55   J   
CS 563   130   2   0.55   J   
CS 597   130   2   0.55   J   
CS 667   130   2   0.55   J   
CS 669   130   2   0.55   J   
CS 690   130   2   0.55   J   
CS 697   130   2   0.55   J   
CS 698   130   2   0.55   J   
CS 699   130   2   0.55   J   
CS 773   130   2   0.55   J   
CS 791   130   2   0.55   J   
CS 873   130   2   0.55   J   
CS 891   130   2   0.55   J   
CS 896   130   2   0.55   J   
CS 899   130   2   0.55   J   
CS 999   130   2   0.55   J   
CS 112   131   2   0.56   J   
CS 120G   131   2   0.56   J   
CS 121G   131   2   0.56   J   
CS 150   131   2   0.56   J   
CS 170   131   2   0.56   J   
CS 250   131   2   0.56   J   
CS 252   131   2   0.56   J   
CS 270   131   2   0.56   J   
CS 300T   131   2   0.56   J   
CS 350   131   2   0.56   J   
CS 355   131   2   0.56   J   
CS 361   131   2   0.56   J   
CS 367   131   2   0.56   J   
CS 368   131   2   0.56   J   
CS 381   131   2   0.56   J   
CS 390   131   2   0.56   J   
CS 411W   131   2   0.56   J   
CS 417   131   2   0.56   J   
CS 460   131   2   0.56   J   
CS 462   131   2   0.56   J   
CS 463   131   2   0.56   J   
CS 471   131   2   0.56   J   
CS 497   131   2   0.56   J   
CS 517   131   2   0.56   J   
CS 562   131   2   0.56   J   
CS 563   131   2   0.56   J   
CS 597   131   2   0.56   J   
CS 667   131   2   0.56   J   
CS 669   131   2   0.56   J   
CS 690   131   2   0.56   J   
CS 697   131   2   0.56   J   
CS 698   131   2   0.56   J   
CS 699   131   2   0.56   J   
CS 773   131   2   0.56   J   
CS 791   131   2   0.56   J   
CS 873   131   2   0.56   J   
CS 891   131   2   0.56   J   
CS 896   131   2   0.56   J   
CS 899   131   2   0.56   J   
CS 999   131   2   0.56   J   
CS 112   132   2   0.56   J   
CS 120G   132   2   0.56   J   
CS 121G   132   2   0.56   J   
CS 150   132   2   0.56   J   
CS 170   132   2   0.56   J   
CS 250   132   2   0.56   J   
CS 252   132   2   0.56   J   
CS 270   132   2   0.56   J   
CS 300T   132   2   0.56   J   
CS 350   132   2   0.56   J   
CS 355   132   2   0.56   J   
CS 361   132   2   0.56   J   
CS 367   132   2   0.56   J   
CS 368   132   2   0.56   J   
CS 381   132   2   0.56   J   
CS 390   132   2   0.56   J   
CS 411W   132   2   0.56   J   
CS 417   132   2   0.56   J   
CS 460   132   2   0.56   J   
CS 462   132   2   0.56   J   
CS 463   132   2   0.56   J   
CS 471   132   2   0.56   J   
CS 497   132   2   0.56   J   
CS 517   132   2   0.56   J   
CS 562   132   2   0.56   J   
CS 563   132   2   0.56   J   
CS 597   132   2   0.56   J   
CS 667   132   2   0.56   J   
CS 669   132   2   0.56   J   
CS 690   132   2   0.56   J   
CS 697   132   2   0.56   J   
CS 698   132   2   0.56   J   
CS 699   132   2   0.56   J   
CS 773   132   2   0.56   J   
CS 791   132   2   0.56   J   
CS 873   132   2   0.56   J   
CS 891   132   2   0.56   J   
CS 896   132   2   0.56   J   
CS 899   132   2   0.56   J   
CS 999   132   2   0.56   J   
